Source,Target,Label
gelatin,aspic,0.1
jelly,isinglass,0.1
jelly,form,0.1
jelly,gelatin,0.15
jelly,bladder,0.1
jelly,fish,0.1
jelly,agent,0.1
jelly,galantine,0.1
jelly,dish,0.1
jelly,meat,0.1
jelly,stock,0.1
jelly,aspic,0.1
galette,cake,0.1
galette,pastry,0.1
galette,fruitor,0.1
galette,food,0.1
galette,shape,0.1
galette,round,0.1
galette,potato,0.1
cake,galette,0.1
cake,pastry,0.1
cake,fruitor,0.1
cake,food,0.1
cake,shape,0.1
cake,round,0.1
cake,potato,0.1
pastry,galette,0.1
pastry,cake,0.1
pastry,fruitor,0.1
pastry,food,0.1
pastry,shape,0.1
pastry,round,0.1
pastry,potato,0.1
fruitor,galette,0.1
fruitor,cake,0.1
fruitor,pastry,0.1
fruitor,food,0.1
fruitor,shape,0.1
fruitor,round,0.1
fruitor,potato,0.1
shape,meat,0.15
shape,poultry,0.1
shape,turkey,0.1
shape,string,0.1
shape,bird,0.1
shape,part,0.1
shape,needle,0.1
shape,order,0.1
shape,cooking,0.1
shape,tourner,0.1
shape,ingredient,0.1
shape,carrot,0.1
shape,potato,0.15
shape,barrel,0.1
shape,side,0.1
shape,length,0.1
shape,item,0.1
shape,knife,0.1
shape,paring,0.1
shape,quenelle,0.1
shape,quantity,0.1
shape,mixture,0.1
shape,fish,0.1
shape,egg,0.1
shape,binding,0.1
shape,galette,0.1
shape,cake,0.1
shape,pastry,0.1
shape,fruitor,0.1
shape,food,0.1
shape,round,0.1
potato,tourner,0.1
potato,ingredient,0.1
potato,carrot,0.1
potato,barrel,0.1
potato,shape,0.15
potato,side,0.1
potato,length,0.1
potato,item,0.1
potato,knife,0.1
potato,paring,0.1
potato,galette,0.1
potato,cake,0.1
potato,pastry,0.1
potato,fruitor,0.1
potato,food,0.1
potato,round,0.1
gazpacho,dish,0.1
gazpacho,soup,0.1
gazpacho,tomato,0.1
gazpacho,cucumber,0.1
gazpacho,onion,0.1
gazpacho,garlic,0.1
gazpacho,oil,0.1
gazpacho,vinegar,0.1
cucumber,gazpacho,0.1
cucumber,dish,0.1
cucumber,soup,0.1
cucumber,tomato,0.1
cucumber,onion,0.1
cucumber,garlic,0.1
cucumber,oil,0.1
cucumber,vinegar,0.1
onion,sweat,0.1
onion,vegetable,0.1
onion,oil,0.15
onion,stirring,0.1
onion,turning,0.1
onion,liquid,0.1
onion,tender,0.1
onion,case,0.1
onion,piece,0.1
onion,gazpacho,0.1
onion,dish,0.1
onion,soup,0.1
onion,tomato,0.1
onion,cucumber,0.1
onion,garlic,0.1
onion,vinegar,0.1
garlic,gazpacho,0.1
garlic,dish,0.1
garlic,soup,0.1
garlic,tomato,0.1
garlic,cucumber,0.1
garlic,onion,0.1
garlic,oil,0.1
garlic,vinegar,0.1
chile,paste,0.1
chile,variety,0.1
chile,pepper,0.1
chile,spice,0.1
chile,cooking,0.1
paste,pâté,0.1
paste,mixture,0.1
paste,ground,0.1
paste,meat,0.1
paste,fat,0.1
paste,chile,0.1
paste,variety,0.1
paste,pepper,0.1
paste,spice,0.1
paste,cooking,0.1
variety,chile,0.1
variety,paste,0.1
variety,pepper,0.1
variety,spice,0.1
variety,cooking,0.1
pepper,chile,0.1
pepper,paste,0.1
pepper,variety,0.1
pepper,spice,0.1
pepper,cooking,0.1
infusion,process,0.1
infusion,chemical,0.1
infusion,compound,0.1
infusion,flavor,0.1
infusion,vegetable,0.1
infusion,water,0.1
infusion,oil,0.1
infusion,alcohol,0.1
infusion,material,0.1
infusion,liquid,0.1
infusion,time,0.1
chemical,infusion,0.1
chemical,process,0.1
chemical,compound,0.1
chemical,flavor,0.1
chemical,vegetable,0.1
chemical,water,0.1
chemical,oil,0.1
chemical,alcohol,0.1
chemical,material,0.1
chemical,liquid,0.1
chemical,time,0.1
compound,infusion,0.1
compound,process,0.1
compound,chemical,0.1
compound,flavor,0.1
compound,vegetable,0.1
compound,water,0.1
compound,oil,0.1
compound,alcohol,0.1
compound,material,0.1
compound,liquid,0.1
compound,time,0.1
time,impedance,0.1
time,ratio,0.1
time,voltage,0.1
time,current,0.1
time,measure,0.1
time,opposition,0.1
time,circuit,0.1
time,infusion,0.1
time,process,0.1
time,chemical,0.1
time,compound,0.1
time,flavor,0.1
time,vegetable,0.1
time,water,0.1
time,oil,0.1
time,alcohol,0.1
time,material,0.1
time,liquid,0.1
involtini,food,0.1
involtini,meat,0.1
involtini,poultry,0.1
involtini,seafood,0.1
involtini,vegetable,0.1
involtini,filling,0.1
involtini,cheese,0.1
involtini,nut,0.1
seafood,involtini,0.1
seafood,food,0.1
seafood,meat,0.1
seafood,poultry,0.1
seafood,vegetable,0.1
seafood,filling,0.1
seafood,cheese,0.1
seafood,nut,0.1
filling,involtini,0.1
filling,food,0.1
filling,meat,0.1
filling,poultry,0.1
filling,seafood,0.1
filling,vegetable,0.1
filling,cheese,0.1
filling,nut,0.1
cheese,involtini,0.1
cheese,food,0.1
cheese,meat,0.1
cheese,poultry,0.1
cheese,seafood,0.1
cheese,vegetable,0.1
cheese,filling,0.1
cheese,nut,0.1
irradiation,process,0.1
irradiation,food,0.1
irradiation,radiation,0.1
irradiation,disease,0.1
irradiation,germ,0.1
radiation,irradiation,0.1
radiation,process,0.1
radiation,food,0.1
radiation,disease,0.1
radiation,germ,0.1
disease,irradiation,0.1
disease,process,0.1
disease,food,0.1
disease,radiation,0.1
disease,germ,0.1
germ,irradiation,0.1
germ,process,0.1
germ,food,0.1
germ,radiation,0.1
germ,disease,0.1
isinglass,form,0.1
isinglass,gelatin,0.1
isinglass,bladder,0.1
isinglass,fish,0.1
isinglass,jelly,0.1
isinglass,agent,0.1
form,alternator,0.1
form,device,0.15
form,energy,0.15
form,actuator,0.1
form,motion,0.1
form,sear,0.1
form,technique,0.1
form,grilling,0.1
form,baking,0.1
form,surface,0.1
form,food,0.1
form,temperature,0.1
form,crust,0.1
form,isinglass,0.1
form,gelatin,0.1
form,bladder,0.1
form,fish,0.1
form,jelly,0.1
form,agent,0.1
bladder,isinglass,0.1
bladder,form,0.1
bladder,gelatin,0.1
bladder,fish,0.1
bladder,jelly,0.1
bladder,agent,0.1
agent,yeast,0.1
agent,leavening,0.1
agent,bread,0.1
agent,liaison,0.1
agent,cream,0.1
agent,egg,0.1
agent,yolk,0.1
agent,soup,0.1
agent,sauce,0.1
agent,isinglass,0.1
agent,form,0.1
agent,gelatin,0.1
agent,bladder,0.1
agent,fish,0.1
agent,jelly,0.1
jacquarding,process,0.1
jacquarding,hole,0.1
jacquarding,muscle,0.1
jacquarding,meat,0.1
jacquarding,order,0.1
jacquarding,needling,0.1
muscle,jacquarding,0.1
muscle,process,0.1
muscle,hole,0.1
muscle,meat,0.1
muscle,order,0.1
muscle,needling,0.1
order,meat,0.15
order,poultry,0.1
order,turkey,0.1
order,string,0.1
order,bird,0.1
order,part,0.1
order,needle,0.1
order,shape,0.1
order,cooking,0.1
order,macerate,0.1
order,process,0.15
order,piece,0.1
order,liquid,0.1
order,fruit,0.1
order,vegetable,0.1
order,flavor,0.1
order,jacquarding,0.1
order,hole,0.1
order,muscle,0.1
order,needling,0.1
needling,fat,0.1
needling,flavor,0.1
needling,ingredient,0.1
needling,jacquarding,0.1
needling,process,0.1
needling,hole,0.1
needling,muscle,0.1
needling,meat,0.1
needling,order,0.1
jeroboam,wine,0.1
jeroboam,bottle,0.1
jeroboam,liter,0.1
wine,jeroboam,0.1
wine,bottle,0.1
wine,liter,0.1
bottle,jeroboam,0.1
bottle,wine,0.1
bottle,liter,0.1
liter,jeroboam,0.1
liter,wine,0.1
liter,bottle,0.1
kipper,herring,0.1
kipper,butterfly,0.1
kipper,fashion,0.1
kipper,tail,0.1
kipper,head,0.1
fashion,kipper,0.1
fashion,herring,0.1
fashion,butterfly,0.1
fashion,tail,0.1
fashion,head,0.1
kirsch,colorless,0.1
kirsch,brandy,0.1
kirsch,cherry,0.1
kirsch,fondue,0.1
colorless,ouzo,0.1
colorless,anise,0.1
colorless,liquor,0.1
colorless,greece,0.1
colorless,kirsch,0.1
colorless,brandy,0.1
colorless,cherry,0.1
colorless,fondue,0.1
cherry,kirsch,0.1
cherry,colorless,0.1
cherry,brandy,0.1
cherry,fondue,0.1
fondue,kirsch,0.1
fondue,colorless,0.1
fondue,brandy,0.1
fondue,cherry,0.1
lactobacillus,bacterium,0.1
lactobacillus,product,0.1
lactobacillus,yogurt,0.1
bacterium,lactobacillus,0.1
bacterium,product,0.1
bacterium,yogurt,0.1
product,lactobacillus,0.1
product,bacterium,0.1
product,yogurt,0.1
yogurt,lactobacillus,0.1
yogurt,bacterium,0.1
yogurt,product,0.1
larding,process,0.1
larding,strip,0.1
larding,fat,0.1
larding,piece,0.1
larding,meat,0.1
liaison,agent,0.1
liaison,cream,0.1
liaison,egg,0.1
liaison,yolk,0.1
liaison,soup,0.1
liaison,sauce,0.1
cream,whip,0.1
cream,food,0.1
cream,mixer,0.1
cream,air,0.1
cream,volume,0.1
cream,whipping,0.1
cream,dressing,0.1
cream,sauce,0.15
cream,liaison,0.1
cream,agent,0.1
cream,egg,0.1
cream,yolk,0.1
cream,soup,0.1
yolk,liaison,0.1
yolk,agent,0.1
yolk,cream,0.1
yolk,egg,0.1
yolk,soup,0.1
yolk,sauce,0.1
macerate,process,0.1
macerate,piece,0.1
macerate,liquid,0.1
macerate,fruit,0.1
macerate,vegetable,0.1
macerate,order,0.1
macerate,flavor,0.1
marinate,process,0.1
marinate,food,0.1
marinate,liquid,0.1
marinate,hour,0.1
marinate,day,0.1
marinate,flavor,0.1
hour,marinate,0.1
hour,process,0.1
hour,food,0.1
hour,liquid,0.1
hour,day,0.1
hour,flavor,0.1
mesclun,salad,0.1
mesclun,green,0.1
mesclun,lettuce,0.1
mesclun,arugula,0.1
mesclun,herb,0.1
mesclun,flower,0.1
green,mesclun,0.1
green,salad,0.1
green,lettuce,0.1
green,arugula,0.1
green,herb,0.1
green,flower,0.1
lettuce,mesclun,0.1
lettuce,salad,0.1
lettuce,green,0.1
lettuce,arugula,0.1
lettuce,herb,0.1
lettuce,flower,0.1
arugula,mesclun,0.1
arugula,salad,0.1
arugula,green,0.1
arugula,lettuce,0.1
arugula,herb,0.1
arugula,flower,0.1
flower,mesclun,0.1
flower,salad,0.1
flower,green,0.1
flower,lettuce,0.1
flower,arugula,0.1
flower,herb,0.1
mignonette,ground,0.1
mignonette,peppercorn,0.1
mignonette,poivre,0.1
mignonette,dish,0.1
mignonette,sauce,0.1
mignonette,vinegar,0.1
mignonette,shallot,0.1
mignonette,oyster,0.1
peppercorn,mignonette,0.1
peppercorn,ground,0.1
peppercorn,poivre,0.1
peppercorn,dish,0.1
peppercorn,sauce,0.1
peppercorn,vinegar,0.1
peppercorn,shallot,0.1
peppercorn,oyster,0.1
poivre,mignonette,0.1
poivre,ground,0.1
poivre,peppercorn,0.1
poivre,dish,0.1
poivre,sauce,0.1
poivre,vinegar,0.1
poivre,shallot,0.1
poivre,oyster,0.1
shallot,mignonette,0.1
shallot,ground,0.1
shallot,peppercorn,0.1
shallot,poivre,0.1
shallot,dish,0.1
shallot,sauce,0.1
shallot,vinegar,0.1
shallot,oyster,0.1
oyster,mignonette,0.1
oyster,ground,0.1
oyster,peppercorn,0.1
oyster,poivre,0.1
oyster,dish,0.1
oyster,sauce,0.1
oyster,vinegar,0.1
oyster,shallot,0.1
mince,food,0.1
mince,piece,0.1
mince,chef,0.1
mince,knife,0.1
mince,processor,0.1
chef,mince,0.1
chef,food,0.1
chef,piece,0.1
chef,knife,0.1
chef,processor,0.1
processor,mince,0.1
processor,food,0.1
processor,piece,0.1
processor,chef,0.1
processor,knife,0.1
nappe,ability,0.1
nappe,liquid,0.1
nappe,back,0.1
nappe,spoon,0.1
nappe,act,0.1
nappe,food,0.1
nappe,leg,0.1
nappe,lamb,0.1
nappe,glaze,0.1
ability,nappe,0.1
ability,liquid,0.1
ability,back,0.1
ability,spoon,0.1
ability,act,0.1
ability,food,0.1
ability,leg,0.1
ability,lamb,0.1
ability,glaze,0.1
spoon,nappe,0.1
spoon,ability,0.1
spoon,liquid,0.1
spoon,back,0.1
spoon,act,0.1
spoon,food,0.1
spoon,leg,0.1
spoon,lamb,0.1
spoon,glaze,0.1
act,nappe,0.1
act,ability,0.1
act,liquid,0.1
act,back,0.1
act,spoon,0.1
act,food,0.1
act,leg,0.1
act,lamb,0.1
act,glaze,0.1
health,food,0.1
health,benefit,0.1
health,value,0.1
benefit,food,0.1
benefit,health,0.1
benefit,value,0.1
value,tolerance,0.1
value,deviation,0.1
value,quantity,0.1
value,food,0.1
value,health,0.1
value,benefit,0.1
oeuf,term,0.1
oeuf,egg,0.1
term,oeuf,0.1
term,egg,0.1
ort,scrap,0.1
ort,morsel,0.1
ort,food,0.1
ort,meal,0.1
scrap,ort,0.1
scrap,morsel,0.1
scrap,food,0.1
scrap,meal,0.1
morsel,ort,0.1
morsel,scrap,0.1
morsel,food,0.1
morsel,meal,0.1
meal,ort,0.1
meal,scrap,0.1
meal,morsel,0.1
meal,food,0.1
ouzo,anise,0.1
ouzo,colorless,0.1
ouzo,liquor,0.1
ouzo,greece,0.1
anise,ouzo,0.1
anise,colorless,0.1
anise,liquor,0.1
anise,greece,0.1
liquor,ouzo,0.1
liquor,anise,0.1
liquor,colorless,0.1
liquor,greece,0.1
greece,ouzo,0.1
greece,anise,0.1
greece,colorless,0.1
greece,liquor,0.1
parboiling,process,0.1
parboiling,food,0.1
parboiling,boiling,0.1
parboiling,water,0.1
parboiling,item,0.1
parboiling,way,0.1
item,tourner,0.1
item,ingredient,0.1
item,carrot,0.1
item,potato,0.1
item,barrel,0.1
item,shape,0.1
item,side,0.1
item,length,0.1
item,knife,0.1
item,paring,0.1
item,parboiling,0.1
item,process,0.1
item,food,0.1
item,boiling,0.1
item,water,0.1
item,way,0.1
way,parboiling,0.1
way,process,0.1
way,food,0.1
way,boiling,0.1
way,water,0.1
way,item,0.1
parcooking,process,0.1
parcooking,food,0.1
pâté,mixture,0.1
pâté,ground,0.1
pâté,meat,0.1
pâté,fat,0.1
pâté,paste,0.1
paupiette,piece,0.1
paupiette,meat,0.1
paupiette,stuffing,0.1
paupiette,vegetable,0.1
paupiette,fruit,0.1
stuffing,paupiette,0.1
stuffing,piece,0.1
stuffing,meat,0.1
stuffing,vegetable,0.1
stuffing,fruit,0.1
parsley,sauce,0.1
parsley,mixture,0.1
parsley,seasoning,0.1
parsley,part,0.1
parsley,saute,0.1
parsley,cook,0.1
parsley,mise,0.1
parsley,place,0.1
seasoning,sauce,0.1
seasoning,mixture,0.1
seasoning,parsley,0.1
seasoning,part,0.1
seasoning,saute,0.1
seasoning,cook,0.1
seasoning,mise,0.1
seasoning,place,0.1
saute,sauce,0.1
saute,mixture,0.1
saute,parsley,0.1
saute,seasoning,0.1
saute,part,0.1
saute,cook,0.1
saute,mise,0.1
saute,place,0.1
cook,sauce,0.1
cook,mixture,0.1
cook,parsley,0.1
cook,seasoning,0.1
cook,part,0.1
cook,saute,0.1
cook,mise,0.1
cook,place,0.1
mise,sauce,0.1
mise,mixture,0.1
mise,parsley,0.1
mise,seasoning,0.1
mise,part,0.1
mise,saute,0.1
mise,cook,0.1
mise,place,0.1
polenta,mush,0.1
polenta,porridge,0.1
polenta,cornmeal,0.1
polenta,northern,0.1
polenta,italy,0.1
mush,polenta,0.1
mush,porridge,0.1
mush,cornmeal,0.1
mush,northern,0.1
mush,italy,0.1
porridge,polenta,0.1
porridge,mush,0.1
porridge,cornmeal,0.1
porridge,northern,0.1
porridge,italy,0.1
cornmeal,polenta,0.1
cornmeal,mush,0.1
cornmeal,porridge,0.1
cornmeal,northern,0.1
cornmeal,italy,0.1
italy,polenta,0.1
italy,mush,0.1
italy,porridge,0.1
italy,cornmeal,0.1
italy,northern,0.1
praline,confection,0.1
praline,nut,0.1
praline,boiling,0.1
praline,sugar,0.1
confection,praline,0.1
confection,nut,0.1
confection,boiling,0.1
confection,sugar,0.1
sugar,xylitol,0.1
sugar,alcohol,0.1
sugar,plant,0.1
sugar,fruit,0.1
sugar,vegetable,0.1
sugar,substitute,0.1
sugar,gum,0.1
sugar,mint,0.1
sugar,candy,0.1
sugar,praline,0.1
sugar,confection,0.1
sugar,nut,0.1
sugar,boiling,0.1
presentation,vandyke,0.1
presentation,zig,0.1
presentation,zag,0.1
presentation,pattern,0.1
presentation,circumference,0.1
presentation,lemon,0.1
presentation,garnish,0.1
presentation,food,0.15
presentation,cross,0.1
presentation,line,0.1
presentation,surface,0.1
presentation,part,0.1
quenelle,quantity,0.1
quenelle,mixture,0.1
quenelle,fish,0.1
quenelle,meat,0.1
quenelle,egg,0.1
quenelle,binding,0.1
quenelle,shape,0.1
quantity,tolerance,0.1
quantity,deviation,0.1
quantity,value,0.1
quantity,quenelle,0.1
quantity,mixture,0.1
quantity,fish,0.1
quantity,meat,0.1
quantity,egg,0.1
quantity,binding,0.1
quantity,shape,0.1
binding,quenelle,0.1
binding,quantity,0.1
binding,mixture,0.1
binding,fish,0.1
binding,meat,0.1
binding,egg,0.1
binding,shape,0.1
remouillage,stock,0.1
remouillage,bone,0.1
rondeau,pan,0.1
rondeau,side,0.1
rondeau,loop,0.1
rondeau,handle,0.1
rondeau,poaching,0.1
loop,rondeau,0.1
loop,pan,0.1
loop,side,0.1
loop,handle,0.1
loop,poaching,0.1
handle,rondeau,0.1
handle,pan,0.1
handle,side,0.1
handle,loop,0.1
handle,poaching,0.1
poaching,rondeau,0.1
poaching,pan,0.1
poaching,side,0.1
poaching,loop,0.1
poaching,handle,0.1
sautéing,food,0.1
sautéing,heat,0.1
sautéing,pan,0.1
scald,liquid,0.1
scald,boiling,0.1
scald,point,0.1
scald,bubble,0.1
scald,edge,0.1
point,scald,0.1
point,liquid,0.1
point,boiling,0.1
point,bubble,0.1
point,edge,0.1
bubble,scald,0.1
bubble,liquid,0.1
bubble,boiling,0.1
bubble,point,0.1
bubble,edge,0.1
edge,scald,0.1
edge,liquid,0.1
edge,boiling,0.1
edge,point,0.1
edge,bubble,0.1
sear,technique,0.1
sear,grilling,0.1
sear,baking,0.1
sear,surface,0.1
sear,food,0.1
sear,temperature,0.1
sear,crust,0.1
sear,form,0.1
technique,sear,0.1
technique,grilling,0.1
technique,baking,0.1
technique,surface,0.1
technique,food,0.1
technique,temperature,0.1
technique,crust,0.1
technique,form,0.1
grilling,sear,0.1
grilling,technique,0.1
grilling,baking,0.1
grilling,surface,0.1
grilling,food,0.1
grilling,temperature,0.1
grilling,crust,0.1
grilling,form,0.1
baking,sear,0.1
baking,technique,0.1
baking,grilling,0.1
baking,surface,0.1
baking,food,0.1
baking,temperature,0.1
baking,crust,0.1
baking,form,0.1
crust,sear,0.1
crust,technique,0.1
crust,grilling,0.1
crust,baking,0.1
crust,surface,0.1
crust,food,0.1
crust,temperature,0.1
crust,form,0.1
staling,process,0.1
staling,food,0.1
staling,bread,0.1
bread,yeast,0.1
bread,leavening,0.1
bread,agent,0.1
bread,staling,0.1
bread,process,0.1
bread,food,0.1
coffee,ingredient,0.1
coffee,liquid,0.1
coffee,flavor,0.1
coffee,tea,0.1
coffee,spice,0.1
tea,ingredient,0.1
tea,liquid,0.1
tea,flavor,0.1
tea,coffee,0.1
tea,spice,0.1
sweat,vegetable,0.1
sweat,oil,0.1
sweat,stirring,0.1
sweat,turning,0.1
sweat,liquid,0.1
sweat,tender,0.1
sweat,case,0.1
sweat,onion,0.1
sweat,piece,0.1
stirring,sweat,0.1
stirring,vegetable,0.1
stirring,oil,0.1
stirring,turning,0.1
stirring,liquid,0.1
stirring,tender,0.1
stirring,case,0.1
stirring,onion,0.1
stirring,piece,0.1
turning,sweat,0.1
turning,vegetable,0.1
turning,oil,0.1
turning,stirring,0.1
turning,liquid,0.1
turning,tender,0.1
turning,case,0.1
turning,onion,0.1
turning,piece,0.1
tender,sweat,0.1
tender,vegetable,0.1
tender,oil,0.1
tender,stirring,0.1
tender,turning,0.1
tender,liquid,0.1
tender,case,0.1
tender,onion,0.1
tender,piece,0.1
case,sweat,0.1
case,vegetable,0.1
case,oil,0.1
case,stirring,0.1
case,turning,0.1
case,liquid,0.1
case,tender,0.1
case,onion,0.1
case,piece,0.1
room,temperature,0.1
room,ingredient,0.1
room,boiling,0.1
room,liquid,0.1
room,egg,0.1
tourner,ingredient,0.1
tourner,carrot,0.1
tourner,potato,0.1
tourner,barrel,0.1
tourner,shape,0.1
tourner,side,0.1
tourner,length,0.1
tourner,item,0.1
tourner,knife,0.1
tourner,paring,0.1
carrot,tourner,0.1
carrot,ingredient,0.1
carrot,potato,0.1
carrot,barrel,0.1
carrot,shape,0.1
carrot,side,0.1
carrot,length,0.1
carrot,item,0.1
carrot,knife,0.1
carrot,paring,0.1
barrel,tourner,0.1
barrel,ingredient,0.1
barrel,carrot,0.1
barrel,potato,0.1
barrel,shape,0.1
barrel,side,0.1
barrel,length,0.1
barrel,item,0.1
barrel,knife,0.1
barrel,paring,0.1
length,tourner,0.1
length,ingredient,0.1
length,carrot,0.1
length,potato,0.1
length,barrel,0.1
length,shape,0.1
length,side,0.1
length,item,0.1
length,knife,0.1
length,paring,0.1
yeast,leavening,0.1
yeast,agent,0.1
yeast,bread,0.1
leavening,yeast,0.1
leavening,agent,0.1
leavening,bread,0.1
vandyke,zig,0.1
vandyke,zag,0.1
vandyke,pattern,0.1
vandyke,circumference,0.1
vandyke,lemon,0.1
vandyke,garnish,0.1
vandyke,food,0.1
vandyke,presentation,0.1
zig,vandyke,0.1
zig,zag,0.1
zig,pattern,0.1
zig,circumference,0.1
zig,lemon,0.1
zig,garnish,0.1
zig,food,0.1
zig,presentation,0.1
zag,vandyke,0.1
zag,zig,0.1
zag,pattern,0.1
zag,circumference,0.1
zag,lemon,0.1
zag,garnish,0.1
zag,food,0.1
zag,presentation,0.1
pattern,vandyke,0.1
pattern,zig,0.1
pattern,zag,0.1
pattern,circumference,0.1
pattern,lemon,0.1
pattern,garnish,0.1
pattern,food,0.1
pattern,presentation,0.1
circumference,vandyke,0.1
circumference,zig,0.1
circumference,zag,0.1
circumference,pattern,0.1
circumference,lemon,0.1
circumference,garnish,0.1
circumference,food,0.1
circumference,presentation,0.1
velouté,type,0.1
velouté,sauce,0.1
velouté,stock,0.1
velouté,chicken,0.1
velouté,fish,0.1
velouté,flour,0.1
velouté,brown,0.1
provision,food,0.1
provision,human,0.1
whip,food,0.1
whip,mixer,0.1
whip,air,0.1
whip,volume,0.1
whip,whipping,0.1
whip,cream,0.1
whip,dressing,0.1
whip,sauce,0.1
mixer,whip,0.1
mixer,food,0.1
mixer,air,0.1
mixer,volume,0.1
mixer,whipping,0.1
mixer,cream,0.1
mixer,dressing,0.1
mixer,sauce,0.1
volume,whip,0.1
volume,food,0.1
volume,mixer,0.1
volume,air,0.1
volume,whipping,0.1
volume,cream,0.1
volume,dressing,0.1
volume,sauce,0.1
whipping,whip,0.1
whipping,food,0.1
whipping,mixer,0.1
whipping,air,0.1
whipping,volume,0.1
whipping,cream,0.1
whipping,dressing,0.1
whipping,sauce,0.1
dressing,whip,0.1
dressing,food,0.1
dressing,mixer,0.1
dressing,air,0.1
dressing,volume,0.1
dressing,whipping,0.1
dressing,cream,0.1
dressing,sauce,0.1
whisk,utensil,0.1
whisk,ingredient,0.1
whisk,process,0.1
utensil,whisk,0.1
utensil,ingredient,0.1
utensil,process,0.1
xylitol,alcohol,0.1
xylitol,plant,0.1
xylitol,fruit,0.1
xylitol,vegetable,0.1
xylitol,sugar,0.1
xylitol,substitute,0.1
xylitol,gum,0.1
xylitol,mint,0.1
xylitol,candy,0.1
substitute,xylitol,0.1
substitute,alcohol,0.1
substitute,plant,0.1
substitute,fruit,0.1
substitute,vegetable,0.1
substitute,sugar,0.1
substitute,gum,0.1
substitute,mint,0.1
substitute,candy,0.1
gum,xylitol,0.1
gum,alcohol,0.1
gum,plant,0.1
gum,fruit,0.1
gum,vegetable,0.1
gum,sugar,0.1
gum,substitute,0.1
gum,mint,0.1
gum,candy,0.1
mint,xylitol,0.1
mint,alcohol,0.1
mint,plant,0.1
mint,fruit,0.1
mint,vegetable,0.1
mint,sugar,0.1
mint,substitute,0.1
mint,gum,0.1
mint,candy,0.1
candy,xylitol,0.1
candy,alcohol,0.1
candy,plant,0.1
candy,fruit,0.1
candy,vegetable,0.1
candy,sugar,0.1
candy,substitute,0.1
candy,gum,0.1
candy,mint,0.1
yakitori,dish,0.1
yakitori,piece,0.1
yakitori,chicken,0.1
zest,part,0.1
zest,skin,0.1
zest,oil,0.1
zest,aroma,0.1
zest,flavor,0.1
zest,fruit,0.1
aroma,zest,0.1
aroma,part,0.1
aroma,skin,0.1
aroma,oil,0.1
aroma,flavor,0.1
aroma,fruit,0.1
actuator,device,0.1
actuator,motion,0.1
actuator,form,0.1
actuator,energy,0.1
device,yoke,0.1
device,part,0.1
device,material,0.1
device,circuit,0.1
device,efficiency,0.1
device,ratio,0.1
device,output,0.1
device,power,0.1
device,alternator,0.1
device,energy,0.15
device,form,0.15
device,actuator,0.1
device,motion,0.1
motion,actuator,0.1
motion,device,0.1
motion,form,0.1
motion,energy,0.1
energy,regeneration,0.1
energy,operation,0.1
energy,motor,0.15
energy,generator,0.15
energy,mode,0.1
energy,power,0.1
energy,supply,0.1
energy,machine,0.15
energy,capacitance,0.1
energy,amount,0.1
energy,potential,0.1
energy,alternator,0.1
energy,device,0.15
energy,form,0.15
energy,actuator,0.1
energy,motion,0.1
aging,reduction,0.1
aging,insulation,0.1
aging,life,0.1
aging,voltage,0.1
aging,stress,0.1
reduction,aging,0.1
reduction,insulation,0.1
reduction,life,0.1
reduction,voltage,0.1
reduction,stress,0.1
insulation,material,0.1
insulation,part,0.1
insulation,element,0.1
insulation,machine,0.1
insulation,aging,0.1
insulation,reduction,0.1
insulation,life,0.1
insulation,voltage,0.1
insulation,stress,0.1
life,aging,0.1
life,reduction,0.1
life,insulation,0.1
life,voltage,0.1
life,stress,0.1
voltage,resistance,0.1
voltage,ratio,0.15
voltage,regulation,0.1
voltage,amount,0.1
voltage,speed,0.1
voltage,change,0.1
voltage,variation,0.1
voltage,impedance,0.1
voltage,current,0.1
voltage,measure,0.1
voltage,opposition,0.1
voltage,time,0.1
voltage,circuit,0.1
voltage,aging,0.1
voltage,reduction,0.1
voltage,insulation,0.1
voltage,life,0.1
voltage,stress,0.1
stress,aging,0.1
stress,reduction,0.1
stress,insulation,0.1
stress,life,0.1
stress,voltage,0.1
alternator,device,0.1
alternator,energy,0.1
alternator,form,0.1
si,watt,0.1
si,unit,0.2
si,power,0.1
si,volt,0.1
si,force,0.1
si,e.m.f,0.1
si,base,0.1
si,current,0.1
unit,watt,0.1
unit,si,0.2
unit,power,0.15
unit,volt,0.1
unit,force,0.1
unit,e.m.f,0.1
unit,slip,0.1
unit,difference,0.1
unit,speed,0.1
unit,rotor,0.1
unit,percentage,0.1
unit,horsepower,0.1
unit,hertz,0.1
unit,frequency,0.1
unit,number,0.1
unit,cycle,0.1
unit,second,0.1
unit,function,0.1
unit,base,0.1
unit,current,0.1
current,inverter,0.1
current,converter,0.1
current,phase,0.1
current,inductance,0.1
current,property,0.1
current,circuit,0.15
current,change,0.15
current,force,0.1
current,impedance,0.1
current,ratio,0.1
current,voltage,0.1
current,measure,0.1
current,opposition,0.1
current,time,0.1
current,commutation,0.1
current,switching,0.1
current,manner,0.1
current,interruption,0.1
current,si,0.1
current,base,0.1
current,unit,0.1
armature,commutator,0.1
armature,assembly,0.1
armature,segment,0.1
armature,part,0.1
armature,machine,0.1
armature,power,0.1
armature,system,0.1
machine,stator,0.1
machine,portion,0.1
machine,rotor,0.1
machine,part,0.2
machine,pole,0.1
machine,winding,0.1
machine,motor,0.1
machine,energy,0.15
